,Area,Location,No. of Bedrooms,New/Resale,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Clubhouse,Gas Connection,Price_in_Lakhs
1591,990,Kandivali West,2,0,1,0,0,0,0,1,137.0
1592,1450,Kandivali West,2,0,0,0,1,0,1,0,188.0
1593,1450,Kandivali West,2,0,1,0,1,0,1,1,188.0
1594,1500,Kandivali West,3,0,1,1,0,1,1,1,182.0
1595,829,Kandivali West,2,0,1,1,0,1,1,1,146.0
1596,720,Kandivali West,1,0,1,1,0,1,1,1,98.0
1597,893,Kandivali West,2,0,1,1,0,1,1,1,138.99999
1598,610,Kandivali West,1,0,0,0,0,0,0,0,120.0
1599,685,Kandivali West,2,0,1,0,0,0,0,1,130.0
1600,850,Kandivali West,2,0,1,0,0,0,0,1,140.0
1601,680,Kandivali West,2,1,1,1,0,0,0,0,125.0
1602,1075,Kandivali West,2,0,1,0,0,0,0,1,175.0
1603,800,Kandivali West,2,0,1,1,0,0,0,1,130.0
1604,575,Kandivali West,1,0,0,0,0,0,0,0,105.0
1605,1100,Kandivali West,2,0,0,1,0,0,0,0,170.0
1606,750,Kandivali West,1,0,1,0,0,0,0,1,120.0
1607,610,Kandivali West,1,0,1,1,0,1,1,0,100.0
1608,350,Kandivali West,1,0,1,1,0,1,1,1,59.0
1609,1300,Kanjurmarg,3,0,1,1,0,1,1,0,230.0
1610,484,Kanjurmarg,1,0,1,1,0,1,1,0,85.0
1611,620,Kanjurmarg,1,1,1,0,0,1,1,1,105.0
1612,650,Kanjurmarg,1,1,1,0,0,1,1,1,106.0
1613,650,Kanjurmarg,1,1,1,0,0,1,1,1,108.0
1614,538,Kanjurmarg,2,1,0,0,0,0,1,0,138.99999
1615,1115,Kanjurmarg,3,1,0,0,0,0,1,0,281.0
1616,1052,Kanjurmarg,3,1,0,0,0,0,1,0,265.0
1617,694,Kanjurmarg,2,1,0,0,0,0,1,0,175.0
1618,929,Kanjurmarg,3,1,0,0,0,0,1,0,234.0
1619,656,Kanjurmarg,2,1,0,0,0,0,1,0,165.0
1620,753,Kanjurmarg,2,1,0,0,0,0,1,0,190.0
1621,653,Kanjurmarg,2,1,0,0,0,0,1,0,165.0
1622,752,Kanjurmarg,2,1,0,0,0,0,1,0,190.0
1623,652,Kanjurmarg,2,1,0,0,0,0,1,0,163.99999
1624,678,Kanjurmarg,2,1,0,0,0,0,1,0,171.0
1625,944,Kanjurmarg,3,1,0,0,0,0,1,0,238.0
1626,943,Kanjurmarg,3,1,0,0,0,0,1,0,238.0
1627,677,Kanjurmarg,2,1,0,0,0,0,1,0,171.0
1628,749,Kanjurmarg,2,1,0,0,0,0,1,0,189.0
1629,649,Kanjurmarg,2,1,0,0,0,0,1,0,163.99999
1630,1150,Kanjurmarg,2,1,1,0,0,1,1,1,190.0
1631,500,Others,1,1,1,0,0,0,0,0,109.0
1632,500,Others,1,1,1,0,0,0,1,1,119.0
1633,723,Others,2,1,1,0,0,0,1,1,169.0
1634,400,Others,1,0,1,1,1,1,0,0,70.0
1635,1120,Others,2,0,1,1,1,1,0,0,132.0
1636,650,Karanjade,1,1,1,1,1,1,0,1,47.0
1637,690,Karanjade,1,1,1,1,1,1,0,0,41.0
1638,670,Karanjade,1,1,1,1,1,1,0,1,40.0
1639,654,Karanjade,1,1,1,1,1,1,0,1,43.0
1640,630,Karanjade,1,1,1,1,1,1,0,1,39.5
1641,635,Karanjade,1,1,1,1,1,1,0,1,38.5
1642,625,Karanjade,1,1,1,1,0,1,0,0,33.0
1643,530,Karanjade,1,1,1,1,1,1,0,0,28.5
1644,395,Karanjade,1,1,1,1,1,1,0,0,21.0
1645,1090,Karanjade,2,1,1,1,1,1,0,0,63.0
1646,1010,Karanjade,2,1,1,1,1,1,0,0,64.0
1647,1010,Karanjade,2,1,1,1,1,1,0,0,60.0
1648,1015,Karanjade,2,1,1,1,1,1,1,0,59.0
1649,585,Karanjade,1,1,1,1,0,1,0,1,27.0
1650,640,Karanjade,1,0,0,0,0,0,0,0,37.0
1651,685,Karanjade,1,0,1,0,0,0,0,0,38.0
1652,685,Karanjade,1,0,0,0,0,0,0,0,38.0
1653,984,Karanjade,2,1,1,0,0,0,0,0,77.0
1654,690,Karanjade,1,0,1,0,0,0,0,0,40.0
1655,640,Karanjade,1,0,0,0,0,0,0,0,40.0
1656,640,Karanjade,1,0,1,0,0,0,0,0,39.0
1657,640,Karanjade,1,0,0,0,0,0,0,0,39.0
1658,975,Karanjade,2,1,0,0,0,0,0,0,57.5
1659,650,Karanjade,1,1,0,0,0,0,0,0,38.0
1660,680,Karanjade,1,0,0,0,0,0,0,0,42.0
1661,1035,Karanjade,2,1,1,0,0,0,0,0,61.0
1662,620,Karanjade,1,0,1,0,0,0,0,0,32.0
1663,645,Karanjade,1,1,0,0,0,0,0,0,41.0
1664,680,Karanjade,1,0,1,0,0,0,0,0,40.0
1665,700,Others,1,0,1,0,0,0,0,0,21.0
1666,962,Others,2,0,1,0,0,0,0,0,28.88
1667,688,Others,1,0,1,0,0,0,0,0,20.64
1668,700,Others,1,0,1,0,0,0,0,0,21.0
1669,688,Others,1,0,1,0,0,0,0,0,20.64
1670,966,Others,2,0,1,0,0,0,0,0,28.98
1671,962,Others,2,0,1,0,0,0,0,0,28.86
1672,962,Others,2,0,1,0,0,0,0,0,28.86
1673,780,Others,2,1,1,1,0,1,0,0,33.1
1674,630,Others,1,1,0,0,0,0,0,0,26.7
1675,990,Others,2,0,1,1,0,1,1,0,37.0
1676,1100,Others,2,0,1,1,0,1,1,0,37.0
1677,950,Others,2,0,0,0,0,0,1,0,32.0
1678,890,Others,2,0,0,0,0,0,1,0,32.0
1679,650,Others,1,0,1,0,0,0,1,0,22.0
1680,700,Others,2,0,1,1,0,1,0,0,350.0
1681,969,Others,2,1,1,1,1,1,1,1,350.0
1682,950,Others,2,1,1,1,1,1,1,1,348.0
1683,707,Others,2,1,1,0,0,0,1,0,391.0
1684,1195,Others,3,1,1,0,0,0,1,0,605.0
1685,900,Others,2,0,1,1,1,1,0,1,310.0
1686,2600,Others,4,0,1,1,0,1,0,1,1200.0
1687,1800,Others,4,0,1,1,0,0,0,1,700.0
1688,1450,Others,3,1,1,1,1,1,0,1,525.0
1689,1225,Others,3,0,0,0,0,0,0,0,550.0
1690,3800,Others,4,1,1,1,0,1,0,0,1450.0
1691,1196,Others,3,0,1,0,0,0,0,1,560.0
1692,775,Others,2,0,1,0,0,0,0,1,325.0
1693,1600,Others,3,0,1,0,0,0,0,1,715.0
1694,942,Others,2,0,0,0,0,0,0,1,385.0
1695,425,Others,1,0,1,1,1,1,0,0,37.0
1696,400,Others,1,0,1,1,1,1,0,0,20.0
1697,450,Others,1,0,1,1,1,1,0,0,22.0
1698,600,Kharghar,1,0,1,1,1,1,1,0,45.0
1699,650,Kharghar,1,0,1,1,1,1,1,0,67.0
1700,665,Kharghar,1,0,1,1,1,1,0,0,50.0
1701,2000,Kharghar,4,0,1,1,1,1,1,0,170.0
1702,1550,Kharghar,3,0,1,1,1,1,0,1,125.0
1703,1356,Kharghar,3,0,1,1,1,1,1,0,105.0
1704,1680,Kharghar,3,0,1,1,1,1,1,1,150.0
1705,980,Kharghar,2,0,1,1,1,1,1,0,87.0
1706,1000,Kharghar,2,0,1,1,1,1,0,0,90.0
1707,1060,Kharghar,2,0,1,1,1,1,1,0,110.0
1708,1095,Kharghar,2,0,1,1,1,1,1,0,105.0
1709,1155,Kharghar,2,0,1,1,1,1,1,0,97.0
1710,1150,Kharghar,2,0,1,1,1,1,1,0,105.0
1711,990,Kharghar,2,0,1,1,1,1,1,1,85.0
1712,1078,Kharghar,2,0,1,1,1,1,1,0,93.0
1713,1150,Kharghar,2,0,1,1,1,1,1,0,99.0
1714,1060,Kharghar,2,0,1,1,1,1,1,0,90.0
1715,2200,Kharghar,4,0,1,1,1,1,1,0,160.0
1716,2235,Kharghar,4,0,1,1,1,1,1,0,170.0
1717,1025,Kharghar,2,0,1,1,1,1,1,0,95.0
1718,950,Kharghar,2,0,1,1,1,1,1,0,95.0
1719,895,Kharghar,2,0,1,1,1,1,0,0,75.0
1720,1114,Kharghar,2,0,1,1,1,1,1,1,85.0
1721,1380,Kharghar,2,0,1,1,1,1,1,1,137.0
1722,1050,Kharghar,2,0,1,1,1,1,0,0,80.0
1723,1240,Kharghar,2,0,1,1,1,1,1,0,105.0
1724,1160,Kharghar,2,0,1,1,1,1,1,1,90.0
1725,650,Kharghar,1,0,1,1,1,1,0,0,62.0
1726,600,Kharghar,1,0,1,1,1,1,0,0,50.0
1727,650,Kharghar,1,0,1,1,1,1,0,0,65.0
1728,700,Kharghar,1,0,1,1,1,1,1,0,52.0
1729,560,Kharghar,1,0,1,1,1,1,0,0,55.0
1730,670,Kharghar,1,0,1,1,1,1,1,0,55.0
1731,740,Kharghar,1,0,1,1,1,1,1,0,60.0
1732,636,Kharghar,1,0,1,1,1,1,1,0,55.0
1733,1635,Kharghar,3,0,1,1,1,1,0,0,165.0
1734,1550,Kharghar,3,0,1,1,1,1,0,0,113.99999
1735,1500,Kharghar,3,0,1,1,1,1,1,0,135.0
1736,610,Kharghar,1,0,1,1,1,1,1,0,57.0
1737,655,Kharghar,1,0,0,1,1,1,0,0,48.0
1738,670,Kharghar,1,0,1,1,1,1,1,0,53.0
1739,655,Kharghar,1,0,1,1,1,1,0,0,48.03
1740,1800,Kharghar,3,0,1,1,1,1,1,0,130.0
1741,1645,Kharghar,3,0,1,1,1,1,1,0,155.0
1742,1395,Kharghar,3,0,1,1,1,1,1,0,130.0
1743,1150,Kharghar,2,0,1,1,1,1,1,0,85.0
1744,1200,Kharghar,2,0,1,1,1,1,1,0,94.0
1745,615,Kharghar,1,0,1,1,1,1,0,0,45.0
1746,670,Kharghar,1,0,1,1,1,1,1,1,53.0
1747,765,Kharghar,1,0,1,1,1,1,1,0,60.0
1748,650,Kharghar,1,0,1,1,1,1,1,0,56.0
1749,1760,Kharghar,3,0,1,1,1,1,1,0,175.0
1750,1415,Kharghar,3,0,1,1,1,1,1,0,120.0
1751,1685,Kharghar,3,0,1,1,1,1,1,1,150.0
1752,1800,Kharghar,3,0,1,1,1,1,1,0,130.0
1753,1650,Kharghar,3,0,1,1,1,1,1,0,166.0
1754,1395,Kharghar,3,0,1,1,1,1,1,0,130.0
1755,1200,Kharghar,2,0,1,1,1,1,1,0,94.0
1756,650,Kharghar,1,0,1,1,1,1,1,0,57.0
1757,560,Kharghar,1,0,1,1,1,1,0,1,55.0
1758,765,Kharghar,1,0,1,1,1,1,1,1,60.0
1759,650,Kharghar,1,0,1,1,1,1,1,0,56.0
1760,655,Kharghar,1,0,1,1,1,1,0,0,49.0
1761,1390,Kharghar,3,0,1,1,1,1,1,0,135.0
1762,1760,Kharghar,3,0,1,1,1,1,1,1,175.0
1763,1716,Kharghar,3,0,1,1,1,1,1,0,178.0
1764,1680,Kharghar,3,0,1,1,1,1,1,0,140.0
1765,1635,Kharghar,3,0,1,1,1,1,0,1,150.0
1766,1078,Kharghar,2,0,1,1,1,1,1,0,100.0
1767,1760,Kharghar,3,0,1,1,1,1,1,0,175.0
1768,1415,Kharghar,3,0,1,1,1,1,1,0,110.0
1769,1800,Kharghar,3,0,1,1,1,1,1,0,130.0
1770,1240,Kharghar,2,0,1,1,1,1,1,0,95.0
1771,650,Kharghar,1,0,1,1,1,1,1,0,55.0
1772,550,Kharghar,1,0,1,1,1,1,0,0,50.0
1773,550,Kharghar,1,0,1,1,1,1,1,1,55.0
1774,740,Kharghar,1,0,1,1,1,1,1,0,60.0
1775,570,Kharghar,1,0,1,1,1,1,0,0,50.0
1776,670,Kharghar,1,0,1,1,1,1,1,0,55.0
1777,1700,Kharghar,3,0,1,1,1,1,1,1,155.0
1778,1550,Kharghar,3,0,1,1,1,1,0,0,113.99999
1779,1530,Kharghar,3,0,1,1,1,1,1,0,120.0
1780,1750,Kharghar,3,0,1,1,1,1,0,1,160.0
1781,1415,Kharghar,3,0,1,1,1,1,1,0,110.0
1782,1650,Kharghar,3,0,1,1,1,1,1,1,166.0
1783,1687,Kharghar,3,0,1,1,1,1,1,1,140.0
1784,1150,Kharghar,2,0,1,1,1,1,1,0,85.0
1785,600,Kharghar,1,0,1,1,1,1,1,1,49.0
1786,650,Kharghar,1,0,1,1,1,1,0,1,55.0
1787,1400,Kharghar,3,0,1,1,1,1,1,1,135.0
1788,1780,Kharghar,3,0,1,1,1,1,1,0,150.0
1789,1687,Kharghar,3,0,1,1,1,1,1,1,140.0
1790,1050,Kharghar,2,0,1,1,1,1,1,0,83.0
1791,1160,Kharghar,2,0,1,1,1,1,1,0,90.0
1792,700,Kharghar,1,0,1,1,1,1,0,1,51.0
1793,625,Kharghar,1,0,1,1,1,1,1,0,52.0
1794,670,Kharghar,1,0,1,1,1,1,1,0,55.0
1795,550,Kharghar,1,0,1,1,1,1,1,0,55.0
1796,650,Kharghar,1,0,1,1,1,1,0,0,54.0
1797,660,Kharghar,1,0,1,1,1,1,1,0,53.0
1798,550,Kharghar,1,0,1,1,1,1,1,1,55.0
1799,570,Kharghar,1,0,1,1,1,1,0,0,50.0
1800,1550,Kharghar,3,0,1,1,1,1,1,0,140.0
1801,1760,Kharghar,3,0,1,1,1,1,1,0,171.0
1802,1475,Kharghar,3,0,1,1,1,1,1,0,118.0
1803,759,Kharghar,1,0,1,1,1,1,1,0,60.0
1804,600,Kharghar,1,0,1,1,1,1,1,1,48.5
1805,550,Kharghar,1,0,1,1,1,1,0,0,45.0
1806,550,Kharghar,1,0,1,1,1,1,0,0,50.0
1807,745,Kharghar,1,0,1,1,1,1,0,0,55.0
1808,580,Kharghar,1,0,0,1,1,1,0,0,45.0
1809,670,Kharghar,1,0,1,1,1,1,1,1,53.0
1810,1845,Kharghar,3,0,1,1,1,1,1,0,190.0
1811,1400,Kharghar,3,0,1,1,1,1,1,0,135.0
1812,1680,Kharghar,3,0,1,1,1,1,1,1,136.0
1813,1645,Kharghar,3,0,1,1,1,1,1,1,155.0
1814,1585,Kharghar,3,0,1,1,1,1,1,0,165.0
1815,1075,Kharghar,2,0,1,1,1,1,1,0,100.0
1816,1155,Kharghar,2,0,1,1,1,1,1,1,105.0
1817,625,Kharghar,1,0,1,1,1,1,1,0,47.0
1818,720,Kharghar,1,0,1,1,1,1,1,0,62.0
1819,550,Kharghar,1,0,1,1,1,1,0,0,45.0
1820,735,Kharghar,1,0,1,1,1,1,1,0,69.0
1821,580,Kharghar,1,0,1,1,1,1,0,0,45.0
1822,1630,Kharghar,3,0,1,1,1,1,0,0,130.0
1823,1098,Kharghar,2,0,1,1,1,1,1,0,105.0
1824,1000,Kharghar,2,0,1,1,1,1,1,0,95.0
1825,550,Kharghar,1,0,1,1,1,1,0,0,45.0
1826,1630,Kharghar,3,0,1,1,1,1,0,0,130.0
1827,1680,Kharghar,3,0,1,1,1,1,1,0,136.0
1828,1650,Kharghar,3,0,1,1,1,1,1,0,162.0
1829,1440,Kharghar,3,0,1,1,1,1,1,0,150.0
1830,1370,Kharghar,3,0,1,1,1,1,1,0,132.0
1831,1000,Kharghar,2,0,1,1,1,1,1,0,95.0
1832,1760,Kharghar,3,0,1,1,0,1,1,0,150.0
1833,1675,Kharghar,3,1,1,1,1,1,1,0,162.0
1834,1060,Kharghar,2,0,0,1,0,0,0,0,110.0
1835,1150,Kharghar,2,0,1,1,0,1,1,0,116.0
1836,670,Kharghar,1,0,1,1,0,1,1,0,56.0
1837,900,Kharghar,2,0,1,1,1,1,1,1,80.0
1838,1088,Kharghar,2,0,1,1,1,1,0,0,95.0
1839,310,Kharghar,1,0,0,0,1,1,0,0,23.0
1840,1060,Kharghar,2,0,1,1,0,1,1,0,90.0
1841,1360,Kharghar,2,0,1,1,0,1,1,0,145.0
1842,1250,Kharghar,2,0,1,1,0,1,1,1,115.0
1843,1550,Kharghar,3,0,0,1,0,0,0,0,149.0
1844,510,Kharghar,1,0,0,1,1,1,0,0,38.5
1845,305,Kharghar,1,0,1,1,1,1,1,0,28.5
1846,1251,Kharghar,2,0,1,1,1,1,1,0,121.0
1847,1750,Kharghar,3,0,1,1,1,1,1,0,175.0
1848,1240,Kharghar,2,0,1,1,1,1,1,0,94.0
1849,1560,Kharghar,3,0,1,1,1,1,1,0,165.0
1850,1050,Kharghar,2,0,1,1,1,1,1,0,80.0
1851,1230,Kharghar,2,0,1,1,0,1,1,0,102.0
1852,655,Kharghar,1,0,1,1,1,1,1,0,55.0
1853,1140,Kharghar,2,0,1,1,0,1,1,0,100.0
1854,650,Kharghar,1,0,1,1,0,1,1,0,48.0
1855,1600,Kharghar,3,1,1,1,1,1,1,0,140.0
1856,1325,Kharghar,2,1,1,1,0,1,1,0,100.0
1857,1725,Kharghar,3,1,1,1,0,1,1,0,125.0
1858,1600,Kharghar,3,0,1,1,0,1,1,0,165.0
1859,2030,Kharghar,3,1,1,1,1,1,1,0,210.0
1860,1680,Kharghar,3,1,1,1,0,1,1,0,160.0
1861,1810,Kharghar,3,1,1,1,0,1,1,0,170.0
1862,1210,Kharghar,2,1,1,1,0,1,1,0,95.0
1863,3275,Kharghar,4,1,1,1,0,1,1,0,311.0
1864,3205,Kharghar,4,1,1,1,0,1,1,0,304.0
1865,1305,Kharghar,2,1,1,1,0,1,1,0,123.0
1866,1230,Kharghar,2,1,1,1,0,1,1,0,116.0
1867,1725,Kharghar,3,1,1,1,0,1,1,0,160.0
1868,1210,Kharghar,2,1,1,1,0,1,1,0,96.0
1869,1660,Kharghar,3,0,1,1,0,1,1,0,165.0
1870,1810,Kharghar,3,1,1,1,0,1,1,0,179.0
1871,1482,Kharghar,3,1,1,1,0,1,1,0,133.0
1872,1131,Kharghar,2,0,1,1,1,1,1,0,110.0
1873,800,Kharghar,2,0,1,1,1,1,1,0,65.0
1874,500,Kharghar,1,0,1,1,1,1,1,0,37.0
1875,1150,Kharghar,2,0,1,1,1,1,1,1,95.0
1876,1150,Kharghar,2,1,1,1,0,1,1,0,99.0
1877,1015,Kharghar,2,0,1,1,1,1,0,0,82.0
1878,1150,Kharghar,2,0,1,1,1,1,1,0,93.0
1879,750,Kharghar,1,0,1,1,1,1,1,0,58.0
1880,1800,Kharghar,3,0,1,1,1,1,1,0,142.0
1881,1605,Kharghar,3,0,1,1,1,1,1,0,155.0
1882,1040,Kharghar,2,0,1,1,1,1,0,1,79.0
1883,1255,Kharghar,2,0,1,1,1,1,1,0,110.0
1884,660,Kharghar,1,0,1,1,1,1,1,0,53.0
1885,1100,Kharghar,2,0,1,1,0,1,0,0,100.0
1886,1850,Kharghar,3,0,1,1,1,1,0,0,162.0
1887,1050,Kharghar,2,0,1,1,1,1,1,1,102.0
1888,1440,Kharghar,3,0,1,1,1,1,1,0,142.0
1889,612,Kharghar,1,0,0,1,1,1,0,1,53.0
1890,676,Kharghar,1,0,1,1,1,1,1,1,55.0
1891,650,Kharghar,1,0,1,1,1,1,0,0,55.0
1892,1600,Kharghar,3,0,1,1,1,1,1,0,160.0
1893,850,Kharghar,2,0,0,1,1,1,0,0,75.0
1894,2950,Kharghar,4,0,1,1,1,1,0,0,300.0
1895,560,Kharghar,1,0,1,1,1,1,1,0,55.0
1896,1050,Kharghar,2,0,0,1,1,1,0,0,80.0
1897,700,Kharghar,1,0,1,1,1,1,1,0,60.0
1898,649,Kharghar,1,0,1,1,1,1,0,0,55.0
1899,660,Kharghar,1,0,1,1,1,1,1,1,55.0
1900,1600,Kharghar,3,1,1,1,1,1,1,0,148.0
1901,1150,Kharghar,2,0,1,1,0,1,1,0,118.0
1902,1760,Kharghar,3,0,1,1,1,1,1,0,136.0
1903,650,Kharghar,1,0,1,1,1,1,0,0,57.0
1904,750,Kharghar,1,0,1,1,0,1,1,0,65.0
1905,540,Kharghar,1,0,1,1,1,1,1,0,48.0
1906,2250,Kharghar,4,0,1,1,1,1,1,0,210.0
1907,1515,Kharghar,3,0,1,1,0,1,1,0,160.0
1908,2000,Kharghar,3,1,1,1,0,1,1,0,155.0
1909,852,Kharghar,2,0,1,1,1,1,1,0,80.0
1910,600,Kharghar,1,0,1,1,0,1,1,0,52.0
1911,1000,Kharghar,2,0,1,1,0,1,1,0,75.0
1912,1205,Kharghar,2,0,1,1,0,1,1,0,87.5
1913,560,Kharghar,1,0,1,1,1,1,1,0,52.0
1914,1000,Kharghar,2,0,1,1,1,1,1,0,73.0
1915,1530,Kharghar,3,0,1,1,1,1,1,0,155.0
1916,1730,Kharghar,3,0,1,1,1,1,1,0,150.0
1917,560,Kharghar,1,0,1,1,1,1,1,1,48.0
1918,1600,Kharghar,3,0,1,1,1,1,1,0,120.0
1919,600,Kharghar,1,0,1,1,1,1,1,0,53.0
1920,1075,Kharghar,2,0,1,1,1,1,1,0,95.0
1921,1000,Kharghar,2,0,1,1,1,1,1,0,75.0
1922,1300,Kharghar,3,0,1,1,1,1,1,0,135.0
1923,1195,Kharghar,2,0,1,1,0,1,1,0,93.5
1924,1083,Kharghar,2,0,1,1,1,1,0,1,96.0
1925,1364,Kharghar,3,0,1,1,1,1,0,1,110.0
1926,1530,Kharghar,3,1,1,1,0,1,1,0,155.0
1927,1079,Kharghar,2,0,1,1,1,1,0,0,81.0
1928,380,Kharghar,1,0,1,1,0,1,0,0,39.0
1929,1415,Kharghar,3,0,1,1,0,1,0,0,135.0
1930,1414,Kharghar,3,0,1,1,0,1,0,0,135.0
1931,1182,Kharghar,2,0,0,1,1,1,0,0,115.0
1932,1000,Kharghar,2,0,0,1,1,1,0,0,80.0
1933,1600,Kharghar,3,0,0,1,1,1,0,0,160.0
1934,1655,Kharghar,3,0,0,1,1,1,0,0,145.0
1935,675,Kharghar,1,0,0,1,1,1,0,0,65.0
1936,1050,Kharghar,2,0,0,1,1,1,0,0,95.0
1937,800,Kharghar,2,0,0,1,1,1,0,0,80.0
1938,1250,Kharghar,2,0,0,1,1,1,0,0,92.0
1939,590,Kharghar,1,0,0,1,1,1,0,0,52.0
1940,675,Kharghar,1,0,0,1,1,1,0,0,60.0
1941,1117,Kharghar,2,0,0,1,1,1,0,0,111.0
1942,650,Kharghar,1,0,0,1,1,1,0,0,55.0
1943,1090,Kharghar,2,0,0,1,1,1,0,0,98.0
1944,1500,Kharghar,3,0,0,1,1,1,0,0,130.0
1945,640,Kharghar,1,0,0,1,1,1,0,0,55.0
1946,860,Kharghar,1,0,0,1,1,1,0,0,72.0
1947,1075,Kharghar,2,0,0,1,1,1,0,0,105.0
1948,600,Kharghar,1,0,0,1,1,1,0,0,46.0
1949,650,Kharghar,1,0,0,1,1,1,0,0,50.0
1950,1300,Kharghar,2,0,0,1,1,1,0,0,130.0
1951,914,Kharghar,2,0,0,1,1,1,0,0,80.0
1952,1100,Kharghar,2,0,0,1,1,1,0,0,110.0
1953,670,Kharghar,1,1,1,1,0,1,1,0,57.0
1954,660,Kharghar,1,1,1,1,0,0,0,0,48.0
1955,950,Kharghar,2,0,0,1,1,1,0,0,80.0
1956,1075,Kharghar,2,0,1,1,1,1,1,0,80.0
1957,1050,Kharghar,2,0,1,1,1,1,1,0,83.0
1958,600,Kharghar,1,0,1,1,1,1,1,0,45.0
1959,650,Kharghar,1,0,1,1,1,1,0,0,50.0
1960,1175,Kharghar,2,0,1,1,1,1,1,0,85.0
1961,1050,Kharghar,2,0,1,1,1,1,1,0,85.0
1962,1120,Kharghar,2,0,1,1,1,1,1,0,95.0
1963,735,Kharghar,1,0,1,1,1,1,1,0,65.0
1964,735,Kharghar,1,0,1,1,1,1,1,0,70.0
1965,649,Kharghar,1,0,1,1,1,1,0,0,65.0
1966,660,Kharghar,1,0,1,1,1,1,1,0,65.0
1967,1000,Kharghar,2,0,1,1,0,1,0,0,85.0
1968,1120,Kharghar,2,0,1,1,0,1,1,0,105.0
1969,1380,Kharghar,2,0,1,1,1,1,1,0,137.0
1970,1120,Kharghar,2,0,1,1,1,1,1,0,95.0
1971,649,Kharghar,1,0,1,1,1,1,0,1,55.0
1972,954,Kharghar,2,0,1,1,1,1,0,0,80.0
1973,1000,Kharghar,2,0,1,1,1,1,1,1,78.0
1974,650,Kharghar,1,0,1,1,1,1,0,1,62.0
1975,735,Kharghar,1,0,1,1,1,1,1,0,58.0
1976,735,Kharghar,1,0,1,1,1,1,1,0,65.0
1977,1115,Kharghar,2,0,1,1,1,1,1,0,85.0
1978,620,Kharghar,1,0,1,1,1,1,0,0,55.0
1979,1677,Kharghar,3,0,1,1,1,1,0,0,135.0
1980,1530,Kharghar,3,0,1,1,1,1,1,1,155.0
1981,1075,Kharghar,2,0,1,1,1,1,1,0,95.0
1982,735,Kharghar,1,1,1,1,1,1,1,1,69.0
1983,641,Kharghar,1,0,1,1,1,1,0,0,52.0
1984,735,Kharghar,1,0,1,1,1,1,1,0,60.0
1985,641,Kharghar,1,0,1,1,1,1,0,0,52.0
1986,1100,Kharghar,2,0,1,1,1,1,1,0,85.0
1987,735,Kharghar,1,0,1,1,1,1,1,0,60.0
1988,1254,Kharghar,3,0,1,1,1,1,1,0,110.0
1989,750,Kharghar,1,0,1,1,1,1,1,0,60.0
1990,1210,Kharghar,2,0,1,1,1,1,1,0,120.0
1991,1498,Kharghar,3,0,0,1,0,1,1,0,130.0
1992,1395,Kharghar,3,1,1,1,0,1,1,0,120.0
1993,1050,Kharghar,2,0,1,1,1,1,1,0,87.0
1994,2400,Kharghar,5,0,1,1,1,1,1,0,250.0
1995,1015,Kharghar,2,0,1,0,0,0,0,0,82.0
1996,1060,Kharghar,2,0,0,0,0,0,0,0,90.0
1997,1060,Kharghar,2,0,1,0,0,0,1,0,90.0
1998,1100,Kharghar,2,0,0,0,0,0,0,0,86.0
1999,1100,Kharghar,2,0,1,0,0,0,1,0,86.0
2000,1031,Kharghar,2,0,0,0,0,0,0,0,90.0
2001,1031,Kharghar,2,0,1,0,0,0,0,0,90.0
2002,1100,Kharghar,2,0,1,0,0,0,0,0,100.0
2003,620,Kharghar,1,0,0,0,0,0,0,0,56.0
2004,620,Kharghar,1,0,1,0,0,0,1,0,56.0
2005,1080,Kharghar,2,0,1,0,0,0,0,0,85.0
2006,685,Kharghar,1,0,0,0,0,0,0,0,65.0
2007,685,Kharghar,1,0,1,0,0,0,0,0,65.0
2008,1525,Kharghar,3,0,1,0,0,0,1,0,155.0
2009,1370,Kharghar,3,0,0,0,0,0,0,0,135.0
2010,1370,Kharghar,3,0,1,0,0,0,1,0,135.0
2011,1150,Kharghar,2,0,0,0,0,0,0,0,90.0
2012,1150,Kharghar,2,0,1,0,0,0,0,0,90.0
2013,1450,Kharghar,3,0,1,0,0,0,1,0,155.0
2014,920,Kharghar,2,0,1,0,0,0,0,0,75.0
2015,560,Kharghar,1,0,1,0,0,0,0,0,56.0
2016,630,Kharghar,1,0,1,0,0,0,0,0,65.0
2017,950,Kharghar,2,0,1,0,0,0,0,0,70.0
2018,1650,Kharghar,3,0,1,0,0,0,0,0,125.0
2019,1150,Kharghar,2,0,1,0,0,0,0,0,95.0
2020,625,Kharghar,1,0,1,0,0,0,0,0,47.0
2021,950,Kharghar,2,0,0,0,0,0,0,0,70.0
2022,700,Kharghar,1,0,1,0,0,0,0,0,69.0
2023,720,Kharghar,1,0,1,0,0,0,1,0,70.0
2024,950,Kharghar,1,0,1,0,0,0,0,0,74.0
2025,1100,Kharghar,2,0,1,0,0,0,0,0,93.0
2026,700,Kharghar,1,0,1,0,0,0,0,0,60.0
2027,650,Kharghar,1,0,1,0,0,0,0,0,50.0
2028,1120,Kharghar,2,0,1,0,0,0,0,0,95.0
2029,1125,Kharghar,2,0,1,0,0,0,0,0,100.0
2030,650,Kharghar,1,0,1,0,0,0,0,0,52.0
2031,700,Kharghar,1,0,0,0,0,0,0,0,65.0
2032,700,Kharghar,1,0,1,0,0,0,0,0,65.0
